entry_time,exit_time,direction,entry_px,exit_px,exit_reason,gross_pts,cost_pts,net_pts,net_krw,size_factor,exit_date,entry_close,entry_high,entry_low,entry_volume,exit_close,exit_high,exit_low,exit_volume,regime,year,entry_rsi,entry_macd,entry_macd_signal,entry_macd_hist,entry_atr,entry_supertrend,entry_supertrend_dir,entry_ma20,entry_ma60,entry_bb_upper,entry_bb_lower,entry_bb_middle,is_win,entry_hour,entry_dayofweek,entry_month,win_probability,entry_quality_score,net_krw_optimal
2026-05-07 09:30:00,2026-05-07 12:30:00,1,1122.0,1133.8,pivot,11.799999999999956,0.167674,11.632325999999956,366418.2689999986,1.0,2026-05-07,1130.25,1131.0,1113.2,0.0,1137.45,1137.8,1133.55,0.0,1.0,2026,50.81466395112012,-0.9110632651349988,1.0334242572029029,-1.9444875223379008,11.017857142857158,962.3392857142856,-1.0,1136.4625,1134.0883333333334,1157.7269966033118,1115.1980033966884,1136.4625,1,9,3,5,0.8513558,0.9502154318849366,366418.26899999863
2026-05-07 12:30:00,2026-05-07 14:15:00,1,1133.8,1145.2,pivot,11.400000000000093,0.16837,11.231630000000091,353796.3450000029,1.0,2026-05-07,1137.45,1137.8,1133.55,0.0,1145.8,1148.8,1144.9,0.0,1.0,2026,56.07196401799083,0.4547264057903248,0.161616207979555,0.2931101978107698,3.832142857142864,962.3392857142856,-1.0,1133.0925,1132.3125,1140.5381115653224,1125.6468884346775,1133.0925,1,12,3,5,0.7393546,0.9656859668109666,353796.3450000029
2026-05-08 08:55:00,2026-05-08 15:45:00,1,1128.4,1153.25,eod,24.84999999999991,0.1684495,24.681550499999908,777468.8407499971,1.0,2026-05-08,1123.4,1128.65,1122.75,0.0,1153.25,1153.25,1153.25,0.0,1.0,2026,20.293847566575067,-1.5133178589014733,2.170295531665232,-3.6836133905667054,5.439285714285753,962.3392857142856,-1.0,1148.41,1139.3,1167.6944251310374,1129.1255748689628,1148.41,1,8,4,5,0.75038123,0.9542624991967096,777468.8407499971
2026-05-11 11:45:00,2026-05-11 14:55:00,1,1211.95,1217.1,pivot,5.149999999999864,0.1728715,4.977128499999863,156779.5477499957,1.0,2026-05-11,1209.1,1212.8,1207.5,0.0,1215.45,1218.05,1214.85,0.0,1.0,2026,33.26885880077376,3.2263255151381145,5.50075566303247,-2.274430147894355,4.032142857142828,962.3392857142856,-1.0,1215.0625,1189.2275,1221.6283506486593,1208.4966493513407,1215.0625,1,11,0,5,0.89002913,0.9645608835608837,156779.5477499957
2026-05-13 11:40:00,2026-05-13 13:15:00,1,1204.75,1214.2,pivot,9.450000000000044,0.1725685,9.277431500000043,292239.09225000144,1.0,2026-05-13,1208.85,1209.25,1204.6,0.0,1214.9,1214.9,1211.2,0.0,1.0,2026,64.61232604373747,8.186712807554386,7.677260613930664,0.509452193623722,5.975000000000007,962.3392857142856,-1.0,1196.9825,1179.6833333333334,1213.836338388468,1180.1286616115322,1196.9825,1,11,2,5,0.7660631,0.9481121517371516,292239.0922500014
2026-05-13 13:15:00,2026-05-13 14:25:00,1,1214.2,1217.25,pivot,3.0499999999999545,0.1729435,2.8770564999999544,90627.27974999856,1.0,2026-05-13,1214.9,1214.9,1211.2,0.0,1212.65,1217.95,1212.5,0.0,1.0,2026,81.81818181818215,5.252848167050615,5.2299052996251545,0.0229428674254608,3.085714285714289,962.3392857142856,-1.0,1207.6825,1188.8166666666666,1216.7191665374478,1198.645833462552,1207.6825,1,13,2,5,0.8002305,0.9523355957767724,90627.27974999856
2026-05-13 14:25:00,2026-05-13 15:45:00,1,1217.25,1222.25,eod,5.0,0.173185,4.826815,152044.6725,1.0,2026-05-13,1212.65,1217.95,1212.5,0.0,1222.25,1222.25,1222.25,0.0,1.0,2026,44.89795918367341,2.962356897235168,3.793062094895666,-0.8307051976604982,3.989285714285757,962.3392857142856,-1.0,1214.9125,1200.375,1219.372954898177,1210.4520451018227,1214.9125,1,14,2,5,0.7730608,0.978376984126984,152044.6725
2026-05-14 12:20:00,2026-05-14 15:45:00,1,1228.75,1245.5,eod,16.75,0.1742275,16.5757725,522136.83375,1.0,2026-05-14,1230.25,1232.7,1228.65,0.0,1245.5,1245.5,1245.5,0.0,1.0,2026,43.471337579618,-1.435878251444592,-1.0517272960596384,-0.3841509553849536,4.432142857142854,962.3392857142856,-1.0,1232.3725,1231.0275,1240.0888855053718,1224.656114494628,1232.3725,1,12,3,5,0.8617349,0.9598415195915196,522136.83375
2026-05-18 14:20:00,2026-05-18 15:00:00,1,1163.0,1175.05,eod,12.049999999999956,0.1701415,11.879858499999957,374215.54274999857,1.0,2026-05-18,1169.95,1170.45,1162.9,0.0,1175.05,1177.75,1174.0,0.0,1.0,2026,35.01374885426216,-1.3042479435218866,-0.0617885906390007,-1.2424593528828858,6.496428571428575,962.3392857142856,-1.0,1176.2375,1169.7475,1187.39903521809,1165.0759647819098,1176.2375,1,14,0,5,0.85580975,0.9488083999333996,374215.5427499986
2026-05-20 09:15:00,2026-05-20 15:45:00,1,1113.55,1125.95,eod,12.400000000000093,0.167185,12.232815000000093,385333.6725000029,1.0,2026-05-20,1106.2,1115.7,1105.25,0.0,1125.95,1125.95,1125.95,0.0,1.0,2026,24.173228346456824,-4.290156848486504,-0.4479250517795357,-3.842231796706968,6.949999999999981,962.3392857142856,-1.0,1136.7225,1134.4433333333334,1157.9021942228,1115.5428057772,1136.7225,1,9,2,5,0.68183726,0.947031746031746,385333.6725000029
2026-05-21 09:00:00,2026-05-21 11:40:00,1,1171.55,1214.3,pivot,42.75,0.1715755,42.5784245,1341220.37175,1.0,2026-05-21,1179.8,1181.8,1170.3,0.0,1213.2,1214.75,1212.45,0.0,1.0,2026,88.56209150326798,13.48549105379584,7.421780031446767,6.063711022349073,7.464285714285746,962.3392857142856,-1.0,1132.66,1121.5533333333333,1176.03334374211,1089.2866562578902,1132.66,1,9,3,5,0.61348224,0.9589415168165168,1341220.37175
2026-05-21 11:40:00,2026-05-21 15:05:00,1,1214.3,1224.9,pivot,10.600000000000136,0.173176,10.426824000000137,328444.9560000043,1.0,2026-05-21,1213.2,1214.75,1212.45,0.0,1228.2,1228.5,1224.5,0.0,1.0,2026,63.055062166963005,9.1870170794748,10.352931510922115,-1.1659144314473178,3.625000000000016,962.3392857142856,-1.0,1205.6174999999998,1165.6074999999998,1214.4818149172495,1196.7531850827502,1205.6174999999998,1,11,3,5,0.82573676,0.9589499944499944,328444.9560000043
2026-05-21 15:05:00,2026-05-21 15:45:00,1,1224.9,1228.0,eod,3.099999999999909,0.173587,2.926412999999909,92182.00949999712,1.0,2026-05-21,1228.2,1228.5,1224.5,0.0,1228.0,1228.0,1228.0,0.0,1.0,2026,60.58558558558588,2.4294579304551007,2.671759288369594,-0.2423013579144939,2.9714285714285813,962.3392857142856,-1.0,1223.91,1216.065833333333,1228.0616768970883,1219.7583231029112,1223.91,1,15,3,5,0.6119934,0.9550256410256408,92182.00949999713
2026-05-22 10:25:00,2026-05-22 14:05:00,1,1226.1,1232.0,pivot,5.900000000000091,0.173743,5.726257000000091,180377.09550000288,1.0,2026-05-22,1222.75,1228.3,1222.5,0.0,1231.4,1232.75,1231.25,0.0,1.0,2026,46.32972322503017,-0.577510711226978,-0.0897273558089219,-0.4877833554180559,5.953571428571438,962.3392857142856,-1.0,1227.38,1224.694166666667,1237.9332933250828,1216.826706674917,1227.38,1,10,4,5,0.86807305,0.9829291819291818,180377.09550000288
2026-05-26 10:45:00,2026-05-26 14:25:00,1,1263.15,1268.85,eod,5.699999999999818,0.17596,5.524039999999818,174007.25999999428,1.0,2026-05-26,1269.45,1270.6,1262.95,0.0,1268.85,1269.3,1266.35,0.0,1.0,2026,40.85051546391768,5.236402080825201,7.42215692914542,-2.18575484832022,5.53571428571427,962.3392857142856,-1.0,1269.935,1245.8675,1282.349172715746,1257.5208272842538,1269.935,1,10,1,5,0.77201384,0.962754107004107,174007.25999999428
2026-05-27 10:00:00,2026-05-27 11:30:00,1,1324.35,1339.2,pivot,14.850000000000136,0.1799065,14.670093500000135,462107.9452500043,1.0,2026-05-27,1321.5,1325.2,1320.2,0.0,1339.7,1340.0,1337.35,0.0,1.0,2026,39.85701519213597,12.135231678188577,13.547419848710884,-1.4121881705223096,8.45714285714288,962.3392857142856,-1.0,1315.735,1285.7783333333332,1367.9027466398566,1263.5672533601437,1315.735,1,10,2,5,0.63266164,0.954304612054612,462107.94525000424
2026-05-29 11:50:00,2026-05-29 13:10:00,1,1328.4,1340.3,pivot,11.899999999999864,0.180061,11.719938999999863,369178.0784999957,1.0,2026-05-29,1327.8,1328.8,1326.05,0.0,1338.2,1340.8,1337.4,0.0,1.0,2026,38.338192419824985,2.2623168573002204,3.751264476838816,-1.4889476195385951,4.14642857142852,962.3392857142856,-1.0,1331.1375,1311.9433333333332,1335.9766903418524,1326.2983096581477,1331.1375,1,11,4,5,0.6145587,0.9799377289377288,369178.0784999957
2026-05-29 13:10:00,2026-05-29 15:45:00,1,1340.3,1350.0,eod,9.700000000000044,0.180709,9.519291000000043,299857.66650000145,1.0,2026-05-29,1338.2,1340.8,1337.4,0.0,1350.0,1350.0,1350.0,0.0,1.0,2026,59.05292479108621,2.9561967627437298,2.8022238433501254,0.1539729193936043,3.278571428571435,962.3392857142856,-1.0,1334.6775,1328.5208333333333,1342.6657463002955,1326.6892536997043,1334.6775,1,13,4,5,0.780187,0.9553423104673106,299857.6665000014
2026-06-01 09:15:00,2026-06-01 13:20:00,1,1367.8,1416.65,pivot,48.850000000000136,0.1835335,48.66646650000013,1532993.6947500042,1.0,2026-06-01,1361.8,1368.8,1358.0,0.0,1415.6,1417.1,1415.25,0.0,1.0,2026,69.83783783783774,5.304905644336486,3.405895355067189,1.899010289269297,6.157142857142893,1374.8767857142857,1.0,1349.19,1341.9266666666667,1366.4358873818048,1331.9441126181953,1349.19,1,9,0,6,0.76213527,0.9361937645687646,1532993.6947500042
2026-06-01 14:55:00,2026-06-01 15:15:00,1,1411.95,1416.15,eod,4.2000000000000455,0.184843,4.015157000000046,126477.44550000144,1.0,2026-06-01,1412.15,1414.95,1410.0,0.0,1416.15,1416.65,1414.2,0.0,1.0,2026,43.4163701067616,-0.8817841594714082,-0.5928798837341929,-0.2889042757372153,5.26071428571426,1424.732142857143,1.0,1413.165,1411.51,1425.179031270813,1401.1509687291868,1413.165,1,14,0,6,0.8603493,0.9348741536241536,126477.44550000144
2026-06-02 15:00:00,2026-06-02 15:45:00,1,1406.75,1409.95,eod,3.200000000000045,0.184501,3.015499000000045,94988.21850000144,1.0,2026-06-02,1402.35,1407.6,1401.8,0.0,1409.95,1409.95,1409.95,0.0,1.0,2026,65.85144927536224,7.686140429093484,6.886711961835203,0.7994284672582816,6.617857142857149,1345.6589285714283,-1.0,1395.6725,1384.1408333333334,1421.3570945022368,1369.9879054977634,1395.6725,1,15,1,6,0.7378297,0.9548996697746696,94988.21850000141
2026-06-04 09:15:00,2026-06-04 12:55:00,1,1381.8,1395.3,pivot,13.5,0.183313,13.316687,419475.6405,1.0,2026-06-04,1384.0,1385.5,1372.4,0.0,1398.9,1399.1,1395.0,0.0,1.0,2026,35.57844690966729,-3.891344115559377,-0.097841257975318,-3.793502857584059,8.535714285714269,1345.6589285714283,-1.0,1399.7625,1388.2499999999998,1429.6112392840894,1369.9137607159107,1399.7625,1,9,3,6,0.7357734,0.9701958874458876,419475.6405
2026-06-08 14:20:00,2026-06-08 14:25:00,1,1208.15,1211.0,eod,2.849999999999909,0.1725745,2.677425499999909,84338.90324999714,1.0,2026-06-08,1212.65,1213.2,1207.55,0.0,1211.0,1212.55,1205.85,0.0,1.0,2026,33.33333333333346,-5.544599061929375,-3.869073907326996,-1.6755251546023793,7.139285714285718,1173.053571428571,-1.0,1223.2175,1222.184166666667,1242.339828503121,1204.095171496879,1223.2175,1,14,0,6,0.65240705,0.925314352314352,84338.90324999714
2026-06-09 10:35:00,2026-06-09 12:10:00,1,1231.8,1238.05,pivot,6.25,0.1740955,6.075904500000001,191390.99175,1.0,2026-06-09,1232.85,1233.1,1228.8,0.0,1238.85,1240.75,1237.25,0.0,1.0,2026,49.60288808664247,3.0155108799406207,3.1627856554612235,-0.1472747755206027,9.17500000000002,1168.6928571428573,-1.0,1227.6425,1217.1775,1241.2674876875633,1214.0175123124366,1227.6425,1,10,1,6,0.6914364,0.9327296959576372,191390.99175000002
2026-06-11 11:55:00,2026-06-11 13:10:00,1,1208.05,1225.6,pivot,17.549999999999955,0.1730094999999999,17.376990499999955,547375.2007499986,1.0,2026-06-11,1213.45,1215.1,1207.85,0.0,1224.8,1226.75,1223.45,0.0,1.0,2026,35.874799357945534,-1.726420151392631,-0.8858702693186318,-0.8405498820739992,8.192857142857179,1160.5928571428572,-1.0,1215.8625,1209.8300000000002,1238.0901943192412,1193.6348056807587,1215.8625,1,11,3,6,0.8755449,0.965299062049062,547375.2007499986
2026-06-17 13:00:00,2026-06-17 15:45:00,1,1404.7,1428.85,eod,24.149999999999864,0.1850065,23.964993499999864,754897.2952499957,1.0,2026-06-17,1406.4,1406.45,1404.1,0.0,1428.85,1428.85,1428.85,0.0,1.0,2026,58.46153846153851,1.1298796266273712,0.9000716798611376,0.2298079467662336,3.0892857142857304,1160.5928571428572,-1.0,1402.86,1397.9033333333332,1408.3538817650108,1397.3661182349897,1402.86,1,13,2,6,0.82002056,0.9216412615162614,754897.2952499957
2026-06-18 09:00:00,2026-06-18 09:35:00,1,1428.9,1445.3,pivot,16.399999999999864,0.186226,16.213773999999862,510733.8809999957,1.0,2026-06-18,1441.95,1444.1,1426.65,0.0,1449.85,1450.2,1441.8,0.0,1.0,2026,80.95238095238095,4.278473855154061,4.01044379133489,0.2680300638191717,4.610714285714233,1160.5928571428572,-1.0,1428.2375,1414.9225,1435.9037538030805,1420.5712461969194,1428.2375,1,9,3,6,0.79318494,0.9417824814074816,510733.8809999957
2026-06-18 10:25:00,2026-06-18 11:20:00,1,1441.1,1444.45,pivot,3.3500000000001364,0.1865665,3.1634335000001363,99648.15525000427,1.0,2026-06-18,1439.35,1443.15,1438.15,0.0,1445.4,1446.2,1444.05,0.0,1.0,2026,52.31560891938236,3.622819004648818,4.710189923299901,-1.0873709186510832,7.300000000000035,1160.5928571428572,-1.0,1441.505,1426.184166666667,1454.080828946375,1428.9291710536247,1441.505,1,10,3,6,0.71916956,0.9520476467976468,99648.15525000429
2026-06-18 11:20:00,2026-06-18 14:25:00,1,1444.45,1461.65,pivot,17.200000000000045,0.187183,17.012817000000044,535903.7355000013,1.0,2026-06-18,1445.4,1446.2,1444.05,0.0,1463.05,1463.1,1459.5,0.0,1.0,2026,49.654218533886585,2.013057777276117,2.143231506429931,-0.1301737291538138,4.750000000000016,1160.5928571428572,-1.0,1441.94,1432.690833333333,1450.3601887717336,1433.5198112282665,1441.94,1,11,3,6,0.65412545,0.9389000305250303,535903.7355000013
2026-06-22 11:25:00,2026-06-22 12:35:00,1,1497.1,1501.7,pivot,4.600000000000136,0.189964,4.410036000000137,138916.1340000043,1.0,2026-06-22,1502.25,1503.3,1494.05,1093.0,1502.45,1504.25,1501.5,471.0,1.0,2026,50.05138746145936,5.567186429890626,7.266788005096082,-1.699601575205456,7.653571428571435,1160.5928571428572,-1.0,1501.905,1477.1975,1514.7344029069511,1489.0755970930486,1501.905,1,11,0,6,0.7208468,0.9505092962592964,138916.1340000043
